ID,Unnamed: 0,R_fighter,Referee,date,location,Winner,title_bout,weight_class,no_of_rounds,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age
2487,2487,Michael Bisping,Yves Lavigne,4/16/2014,"Quebec City, Quebec, Canada",-1,FALSE,Middleweight,5,0,1,0,9.421052632,7.210526316,11.47368421,7.105263158,102,36.31578947,11.68421053,6.421052632,109.3157895,37,0.210526316,6.421052632,5.631578947,0.789473684,0.105263158,125.1578947,49.84210526,0.406315789,0.263157895,3,1.368421053,0.351578947,143.7894737,66.21052632,4,5,9.157894737,5,6.684210526,3.210526316,81.94736842,21.78947368,4.210526316,2.263157895,75.26315789,16,0.263157895,8.421052632,6.263157895,1.210526316,0.105263158,92.84210526,27.26315789,0.31,0.315789474,3.526315789,1.263157895,0.247368421,107.3684211,39.73684211,45,657.3684211,1,0,1,5,8,0,0,14,Orthodox,185.42,190.5,185,35
2488,2488,Patrick Cote,Dan Miragliotta,4/16/2014,"Quebec City, Quebec, Canada",1,FALSE,Welterweight,3,0,2,0,5.928571429,4,10.21428571,6.214285714,38.92857143,15.92857143,5.571428571,3.785714286,41.28571429,16.35714286,0.285714286,7.5,5.571428571,0.5,0.142857143,54.71428571,25.92857143,0.431428571,0.142857143,1.5,0.285714286,0.130714286,66.21428571,37.07142857,4,8,8.928571429,7.285714286,12.07142857,8,34.35714286,13.35714286,13.85714286,9.142857143,45.78571429,18.85714286,0.071428571,5.571428571,4.357142857,1.714285714,0.142857143,60.28571429,30.5,0.476428571,0.785714286,3.285714286,1.642857143,0.487857143,102.2857143,68.5,33,629.4285714,2,0,1,2,2,0,0,6,Orthodox,180.34,180.34,170,34
2489,2489,Sheldon Westcott,Philippe Chartier,4/16/2014,"Quebec City, Quebec, Canada",-1,TRUE,Middleweight,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,Southpaw,185.42,180.34,170,29
2490,2490,Chad Laprise,Yves Lavigne,4/16/2014,"Quebec City, Quebec, Canada",1,TRUE,Welterweight,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,Orthodox,177.8,180.34,170,27
2491,2491,Dustin Poirier,Dan Miragliotta,4/16/2014,"Quebec City, Quebec, Canada",1,FALSE,Featherweight,3,0,2,0,7,4.666666667,20.88888889,12.11111111,69.22222222,30.77777778,8.222222222,4.777777778,80.33333333,33.66666667,0.333333333,11,9.333333333,1,0.333333333,98.33333333,47.66666667,0.471111111,0.777777778,3.777777778,1.222222222,0.27,112.5555556,59.55555556,4,2,11.77777778,8.111111111,9.777777778,5.666666667,66.44444444,24.77777778,4.444444444,3.333333333,62.44444444,20.66666667,0,6.444444444,5,1.111111111,0,80.66666667,33.77777778,0.405555556,1.222222222,2.333333333,1,0.302222222,103.6666667,54.88888889,21,634.5555556,0,0,0,3,1,3,0,7,Southpaw,175.26,182.88,155,25
2492,2492,Sam Stout,Philippe Chartier,4/16/2014,"Quebec City, Quebec, Canada",-1,FALSE,Welterweight,3,0,1,0,25.94117647,16.41176471,7.705882353,5.411764706,182.1176471,48.64705882,4.823529412,2.705882353,152.1764706,27.05882353,0.176470588,16.52941176,13.29411765,0.529411765,0.058823529,194.6470588,56.76470588,0.276470588,0.117647059,1.470588235,0.588235294,0.225294118,209.0588235,69.23529412,2,8,14.41176471,10.23529412,6.588235294,4.588235294,118.6470588,48.52941176,2.705882353,1.529411765,102.2352941,35.17647059,0.058823529,11.29411765,9.235294118,1.058823529,0.117647059,127.9411765,54.64705882,0.431764706,0.764705882,7.705882353,1.705882353,0.236470588,141.4117647,67.05882353,47,813.2352941,0,0,3,5,1,0,0,9,Orthodox,175.26,177.8,155,29
2493,2493,Sarah Kaufman,Yves Lavigne,4/16/2014,"Quebec City, Quebec, Canada",1,FALSE,Women's Bantamweight,3,1,0,0,20,18,56,42,158,45,0,0,171,53,0,23,16,0,0,214,87,0.4,0,0,0,0,258,131,0,1,20,15,45,26,164,39,0,0,176,39,0,13,11,0,0,209,65,0.31,0,0,0,0,237,93,3,900,0,0,0,0,0,0,0,0,Orthodox,165.1,170.18,135,28
2494,2494,Ryan Jimmo,Dan Miragliotta,4/16/2014,"Quebec City, Quebec, Canada",1,FALSE,Light Heavyweight,3,1,0,0,6.75,6.25,14,13.25,20,11.5,13.75,9.5,29.25,16.75,0.75,11.75,11.25,0.75,0,47.75,34.25,0.7725,0,1.25,0.25,0.125,71,54.75,1,2,6.5,4.75,14,11.5,21.75,7.25,12.25,8.5,30.25,12.5,0,11.25,10,1,0,48,27.25,0.395,0.25,3.25,0.5,0.1,77,52.25,9,597,0,0,0,1,1,0,0,2,Orthodox,185.42,185.42,205,32
2495,2495,George Roop,Philippe Chartier,4/16/2014,"Quebec City, Quebec, Canada",1,FALSE,Bantamweight,3,1,0,0,14.6,9.1,11,6.7,73.4,21.5,11.5,7.9,74.5,22.3,0.2,6.8,4.7,0.1,0.1,95.9,36.1,0.359,0.1,1.2,0.6,0.291,138,75.3,2,6,5.6,4.2,5.4,3.3,38.9,16.2,8.7,4.7,40.2,13.7,0.5,7.2,6.3,2.2,0.1,53,24.2,0.45,0.4,5,2,0.349,75.8,45.4,24,618.6,0,0,1,1,2,0,0,4,Orthodox,185.42,182.88,135,32
2496,2496,Mark Bocek,Yves Lavigne,4/16/2014,"Quebec City, Quebec, Canada",1,FALSE,Lightweight,3,1,0,0,5.916666667,4.75,7.166666667,5.666666667,24.66666667,6.166666667,20.16666667,11.25,41.16666667,13.91666667,0,4.916666667,4.416666667,3.916666667,0.25,52,23.08333333,0.409166667,1.083333333,7.083333333,2.75,0.521666667,87.08333333,55.58333333,3,5,6.583333333,4.416666667,10.33333333,7.083333333,39.41666667,11.91666667,8.083333333,4.916666667,47.41666667,16.16666667,0.083333333,3.833333333,3.333333333,0.916666667,0.333333333,57.83333333,23.91666667,0.3825,0.75,1.166666667,0.833333333,0.3375,98.5,62.91666667,28,665.4166667,0,0,0,3,0,4,0,7,Orthodox,172.72,190.5,155,32
2497,2497,Nordine Taleb,Dan Miragliotta,4/16/2014,"Quebec City, Quebec, Canada",1,FALSE,Middleweight,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,Orthodox,185.42,187.96,170,32
2498,2498,Richard Walsh,Philippe Chartier,4/16/2014,"Quebec City, Quebec, Canada",1,FALSE,Welterweight,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,,182.88,185.42,170,25
2499,2499,Mitch Gagnon,Dan Miragliotta,4/16/2014,"Quebec City, Quebec, Canada",1,FALSE,Bantamweight,3,0,2,0,4.333333333,2.666666667,9,4.666666667,28,11,7.333333333,4,38,15.33333333,0.333333333,2,1.666666667,0.666666667,0.333333333,44.33333333,19.66666667,0.443333333,0.666666667,2.333333333,0.666666667,0.233333333,53,26,2,1,3.333333333,3.333333333,2.333333333,1.666666667,27.66666667,6.333333333,2.333333333,1,25.66666667,3.666666667,0,3.333333333,2,1.666666667,0,32.33333333,9,0.233333333,0.666666667,3,1,0.11,66,32.66666667,5,337.6666667,0,0,0,0,0,2,0,2,Southpaw,165.1,165.1,135,29
2500,2500,Minotauro Nogueira,Leon Roberts,4/11/2014,"Abu Dhabi, United Arab Emirates",-1,FALSE,Heavyweight,5,1,0,0,3.555555556,2.888888889,4.888888889,3.666666667,48.33333333,16.55555556,2,1.222222222,50.55555556,17.44444444,0.444444444,1.111111111,1.111111111,1.777777778,0.444444444,55.22222222,21.44444444,0.384444444,1.111111111,2.555555556,0.777777778,0.145555556,84.66666667,46.66666667,2,4,3.666666667,2.333333333,6.777777778,4.111111111,55.44444444,18.66666667,7.666666667,4.777777778,60.66666667,20.55555556,0.666666667,5.555555556,4.666666667,1.111111111,0.444444444,69.88888889,27.55555556,0.462222222,0.222222222,0.888888889,0.555555556,0.333333333,81.77777778,38.66666667,18,497.8888889,2,0,0,2,1,2,0,5,Orthodox,190.5,195.58,240,37
2501,2501,Clay Guida,Marc Goddard,4/11/2014,"Abu Dhabi, United Arab Emirates",1,FALSE,Featherweight,3,1,0,0,6.388888889,3.833333333,6.111111111,3.833333333,73.61111111,15.38888889,15,8.222222222,80.77777778,17.22222222,0.166666667,7.555555556,6.388888889,2.222222222,0.055555556,94.72222222,27.44444444,0.325555556,0.722222222,7.388888889,2.833333333,0.378888889,127.8888889,56.5,4,8,7.055555556,4.888888889,7.722222222,5.166666667,77.88888889,21.11111111,5.611111111,4.5,81.44444444,23.88888889,0.222222222,2.722222222,2,0.5,0.111111111,91.22222222,30.77777778,0.322777778,1,2.555555556,0.666666667,0.198333333,111.9444444,49.22222222,50,775.2777778,0,0,3,2,1,4,0,10,Orthodox,170.18,177.8,155,32
2502,2502,John Howard,Leon Roberts,4/11/2014,"Abu Dhabi, United Arab Emirates",-1,FALSE,Welterweight,3,0,2,0,6.777777778,4.666666667,10,5.666666667,33,13,7.111111111,5.111111111,32.77777778,10.44444444,0.111111111,10.55555556,8.666666667,1.777777778,0.333333333,50.11111111,23.77777778,0.535555556,0.555555556,5.888888889,2.777777778,0.483333333,90.44444444,60.44444444,4,3,11.33333333,8.888888889,11.44444444,7.888888889,53.11111111,19.44444444,11.66666667,6.555555556,55.11111111,17.44444444,0.111111111,9.777777778,7.555555556,1.444444444,0.666666667,76.22222222,33.88888889,0.436666667,1,4.444444444,2.222222222,0.596666667,116.3333333,68.22222222,25,795.2222222,0,0,3,1,2,0,0,6,Orthodox,170.18,180.34,170,31
2503,2503,Ramsey Nijem,Neil Hall,4/11/2014,"Abu Dhabi, United Arab Emirates",1,FALSE,Lightweight,3,0,1,0,6.428571429,3.285714286,6.428571429,3.571428571,40.85714286,14.42857143,11.14285714,7.285714286,49,19.85714286,0.142857143,3,2.142857143,2.142857143,0.142857143,58.42857143,25.28571429,0.331428571,0.714285714,5.285714286,3,0.515714286,95.42857143,56.71428571,3,3,2.714285714,1.285714286,4.428571429,2.285714286,27.85714286,8,2,1.571428571,29.28571429,9.428571429,0.285714286,2.285714286,1.142857143,0.714285714,0.142857143,34.28571429,11.85714286,0.328571429,0.857142857,0.714285714,0.571428571,0.237142857,43.71428571,20.42857143,14,500.4285714,1,0,0,3,1,0,0,4,Orthodox,180.34,190.5,155,26
2504,2504,Jared Rosholt,Marc Goddard,4/11/2014,"Abu Dhabi, United Arab Emirates",1,FALSE,Heavyweight,3,0,1,0,12,7,1,0,88,25,16,8,89,23,0,4,3,0,0,105,33,0.31,0,2,1,0.5,150,73,1,0,18,10,0,0,71,18,0,0,53,8,2,0,0,0,0,71,18,0.25,0,1,0,0,72,19,3,900,0,0,0,1,0,0,0,1,Orthodox,187.96,190.5,265,27
2505,2505,Thales Leites,Neil Hall,4/11/2014,"Abu Dhabi, United Arab Emirates",1,FALSE,Middleweight,3,0,2,0,3.2,1.8,3.5,2.1,44.1,12.3,13.4,9,54.4,18.4,0.2,3.4,3.2,4.8,0,61,23.4,0.387,1.3,7.3,2.3,0.368,84.9,45.3,5,3,6.5,4.5,7.1,4.9,50.6,22,7,5,48.9,18.9,0.1,9.3,8.5,0.2,0.1,64.7,31.9,0.434,0.3,0.7,0.5,0.071,74.4,40.8,26,743.5,1,0,1,3,0,3,0,7,Orthodox,185.42,198.12,185,32
2506,2506,Alan Omer,Marc Goddard,4/11/2014,"Abu Dhabi, United Arab Emirates",-1,FALSE,Featherweight,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,Orthodox,177.8,180.34,145,25
2507,2507,Rani Yahya,Neil Hall,4/11/2014,"Abu Dhabi, United Arab Emirates",0,FALSE,Bantamweight,3,1,0,0,4.666666667,2.666666667,2.333333333,1.5,30,7.5,10.33333333,7.666666667,32.33333333,10.66666667,0,5.666666667,3.333333333,3.666666667,0.5,42.66666667,16.66666667,0.403333333,1.5,6.666666667,2.166666667,0.353333333,99.83333333,69.16666667,3,2,3.5,2.833333333,2,1.666666667,18.83333333,6.666666667,7,5.333333333,18.66666667,7.333333333,0,5.666666667,3.5,1.166666667,0.166666667,27.83333333,13.66666667,0.473333333,0,2.166666667,1.833333333,0.61,59.66666667,42.33333333,16,782.5,0,0,0,3,0,1,0,4,Orthodox,167.64,170.18,135,29
2508,2508,Mauricio Rua,Herb Dean,3/23/2014,"Natal, Rio Grande do Norte, Brazil",-1,FALSE,Light Heavyweight,5,0,1,0,8.25,5.75,12.66666667,9.166666667,48.08333333,21.08333333,10.66666667,7.166666667,51.41666667,22.91666667,0.583333333,11.75,8.75,1.333333333,0,71.41666667,37.41666667,0.495833333,0.333333333,3.416666667,1.333333333,0.1925,95.5,59.91666667,2,6,11.5,9.166666667,10.16666667,7.25,49.5,19.25,15.83333333,10.91666667,57.83333333,24.16666667,0.166666667,6.166666667,4.083333333,1.666666667,0.333333333,75.5,37.41666667,0.450833333,0.583333333,3.166666667,2.083333333,0.556666667,104.4166667,64,31,709.4166667,3,0,0,0,6,0,0,6,Orthodox,185.42,193.04,205,32
2509,2509,Cezar Ferreira,Mario Yamasaki,3/23/2014,"Natal, Rio Grande do Norte, Brazil",-1,FALSE,Middleweight,3,0,3,0,12.33333333,5.666666667,2,1.333333333,49.33333333,17.33333333,3,1.333333333,40.66666667,13.33333333,0.666666667,1.333333333,1,1.666666667,0,54.33333333,20,0.426666667,0.333333333,1.333333333,1,0.25,76,35,3,0,3,2.666666667,5.666666667,2.666666667,33.66666667,17,0,0,31,12,0,5.333333333,5,0,0,39.33333333,19.66666667,0.33,0,2.666666667,0,0,43,23.33333333,7,615.6666667,1,0,1,1,0,1,0,3,Southpaw,185.42,198.12,185,29
2510,2510,Leonardo Santos,Wernei Cardoso,3/23/2014,"Natal, Rio Grande do Norte, Brazil",0,FALSE,Lightweight,3,0,1,0,5,4,2,2,39,17,5,3,39,16,0,2,2,2,0,46,22,0.47,1,7,1,0.14,63,34,1,0,7,7,11,10,28,14,18,11,44,22,0,6,6,0,0,57,35,0.61,0,4,2,0.5,67,45,2,583,1,0,0,0,0,1,0,1,Orthodox,182.88,190.5,155,34
2511,2511,Fabio Maldonado,Herb Dean,3/23/2014,"Natal, Rio Grande do Norte, Brazil",1,FALSE,Light Heavyweight,3,0,2,0,37,29.83333333,31.16666667,25.16666667,90,47.16666667,5.333333333,4.666666667,89.16666667,46.83333333,0.166666667,0.333333333,0.333333333,0.833333333,0.166666667,126.5,77,0.568333333,0.833333333,1,0.5,0.25,173.8333333,120.3333333,2,3,16.5,11.66666667,24.66666667,16,83.5,30,18.33333333,12.5,98.66666667,38,0.166666667,11.33333333,8.833333333,1.833333333,0,126.5,58.5,0.49,0.166666667,5.5,2,0.355,149.1666667,77.83333333,17,808,0,0,1,1,1,0,0,3,Orthodox,185.42,190.5,205,34
2512,2512,Michel Prazeres,Mario Yamasaki,3/23/2014,"Natal, Rio Grande do Norte, Brazil",1,FALSE,Lightweight,3,0,1,0,6.5,2.5,5,3,46,19.5,2,2,39.5,15.5,0,7,6.5,3,0,53,24.5,0.455,0,13.5,5,0.355,74.5,43,1,1,16.5,13,12,10.5,58.5,23.5,12,8,55.5,18.5,0,10.5,10.5,2.5,0,82.5,42,0.51,0,2.5,1.5,0.75,112,69.5,6,900,0,0,1,0,0,0,0,1,Orthodox,167.64,170.18,170,32
2513,2513,Rony Jason,Wernei Cardoso,3/23/2014,"Natal, Rio Grande do Norte, Brazil",1,FALSE,Featherweight,3,1,0,0,10.25,7,1.5,1,39.25,16,5.5,5.5,33.75,13.5,0,2.25,2,0,0,46.25,22.5,0.5025,0.5,0.75,0.25,0.25,55,31.25,3,1,6.5,4.25,0.5,0.5,39.25,14.5,6.75,4.5,36.25,12.5,0.25,3.75,2.75,0,0,46.5,19.5,0.695,0.25,1.5,0.5,0.5,63,34,7,395,1,0,0,1,1,1,0,3,Orthodox,170.18,177.8,145,30
2514,2514,Ronny Markes,Mario Yamasaki,3/23/2014,"Natal, Rio Grande do Norte, Brazil",-1,FALSE,Middleweight,3,1,0,0,8,6.75,10.5,9.5,41.25,16.25,6.5,5.5,36.75,12.5,0,13.5,12,2.5,0,58.25,31.25,0.545,0.5,7.5,3,0.455,102.25,67.5,3,1,8.5,7.25,7,5.75,43.75,20.25,9.5,7.25,43,19.75,0.5,8.75,6.25,0.25,0.25,60.25,33.25,0.535,0.25,2.75,0,0,96,65.25,12,849.75,0,0,1,2,0,0,0,3,Orthodox,185.42,190.5,185,25
2515,2515,Jussier Formiga,Wernei Cardoso,3/23/2014,"Natal, Rio Grande do Norte, Brazil",1,FALSE,Flyweight,3,1,0,0,2,1,0.333333333,0.333333333,24.66666667,6.333333333,2,1.666666667,23.66666667,6,0,1.333333333,1.333333333,2,0,27,8.333333333,0.316666667,0,4.333333333,1.333333333,0.166666667,35,16,1,2,13.66666667,7.666666667,5,3.666666667,68.66666667,15,11,7.666666667,67.33333333,16,1,3.666666667,2.666666667,0.666666667,0,84.66666667,26.33333333,0.316666667,0.333333333,1,0.333333333,0.333333333,98.66666667,40,6,554,0,0,0,1,0,0,0,1,Orthodox,165.1,170.18,125,28
2516,2516,Thiago Perpetuo,Herb Dean,3/23/2014,"Natal, Rio Grande do Norte, Brazil",-1,FALSE,Welterweight,3,1,0,0,15.5,11.5,7,5.5,33,20.5,21,17,42,29,1,3.5,2.5,2,0,61,43,0.68,0,2.5,1,0.625,78.5,56.5,1,1,5,3.5,6,4.5,42.5,18,2,1,37.5,13.5,0.5,8,6.5,0.5,0,50.5,23.5,0.55,1,2.5,0.5,0.1,65,34,4,426,0,0,0,0,1,0,0,1,Orthodox,177.8,180.34,170,26
2517,2517,Francimar Barroso,Mario Yamasaki,3/23/2014,"Natal, Rio Grande do Norte, Brazil",-1,FALSE,Light Heavyweight,3,0,1,0,8,7,12,10,49,19,2,2,40,10,0,15,14,1,0,63,31,0.49,0,5,2,0.4,103,69,1,0,9,5,8,5,55,9,8,5,61,13,0,1,1,0,0,71,19,0.26,0,1,0,0,84,30,3,900,0,0,0,1,0,0,0,1,Orthodox,185.42,190.5,205,34
2518,2518,Godofredo Pepey,Wernei Cardoso,3/23/2014,"Natal, Rio Grande do Norte, Brazil",1,FALSE,Featherweight,3,2,0,0,3.5,2.75,2.25,1.75,35.25,13,6.75,4,33.75,10.25,0,7,5.75,1,0.5,44.25,18.75,0.4375,0.25,2.25,0.25,0.125,80.25,51.5,1,3,7.5,5.75,1.75,1.25,23.25,9.5,15,12,29.75,14.5,0,2.75,2.5,0.25,0.5,40,22.75,0.6175,0,2.25,1.5,0.4575,62.75,42.75,8,528.5,1,0,1,0,0,0,0,1,Orthodox,170.18,185.42,145,26
2519,2519,Johny Hendricks,Dan Miragliotta,3/15/2014,"Dallas, Texas, USA",1,TRUE,Welterweight,5,1,0,0,4.833333333,3.583333333,16.58333333,12.25,45.41666667,17,4.833333333,3.833333333,54.08333333,22.66666667,0.5,7.916666667,6.833333333,0.916666667,0,66.83333333,33.08333333,0.566666667,0.416666667,5.583333333,3.166666667,0.3125,91.91666667,56.66666667,6,2,14.08333333,9.25,15,9.083333333,55.91666667,19.66666667,1.75,1.666666667,52.33333333,16.08333333,0,6.25,5.083333333,0.25,0,72.66666667,30.41666667,0.328333333,0.166666667,2.416666667,0.833333333,0.1925,91.75,48.41666667,29,618.5,1,1,2,2,5,0,0,10,Southpaw,175.26,175.26,185,30
2520,2520,Carlos Condit,Jacob Montalvo,3/15/2014,"Dallas, Texas, USA",-1,FALSE,Welterweight,3,0,1,0,16,10.11111111,10.11111111,4.555555556,115.6666667,41.33333333,13.55555556,9.333333333,102.2222222,30.44444444,0.444444444,21.11111111,14.66666667,2.222222222,0.666666667,139.3333333,55.22222222,0.381111111,0.888888889,1.111111111,0.444444444,0.138888889,202.5555556,112.5555556,5,3,12.22222222,8.777777778,6.222222222,3.444444444,66.66666667,24.77777778,14.11111111,8.888888889,70.33333333,26,0.222222222,4.444444444,2.333333333,1.666666667,0.666666667,87,37.11111111,0.377777778,1,6.555555556,4.222222222,0.613333333,114.2222222,62,28,888,2,0,1,1,4,0,0,6,Orthodox,187.96,190.5,170,29
2521,2521,Diego Sanchez,Kerry Hatley,3/15/2014,"Dallas, Texas, USA",-1,FALSE,Lightweight,3,1,0,0,11.42105263,7.789473684,7.157894737,3.947368421,75.78947368,21.42105263,19.63157895,11.21052632,89.05263158,26.94736842,0.315789474,2.105263158,1.842105263,1.736842105,0.157894737,102.5789474,36.57894737,0.392105263,0.842105263,7,1.315789474,0.287894737,116.6842105,48.57894737,6,6,6.736842105,5.157894737,10.78947368,6.578947368,76.42105263,28.10526316,7.578947368,3.894736842,84.73684211,30.78947368,0.157894737,3.315789474,2.631578947,0.210526316,0.105263158,94.78947368,38.57894737,0.453157895,0.421052632,2.473684211,1.157894737,0.288947368,122.2631579,63,52,783,2,0,2,6,5,0,0,13,Southpaw,177.8,182.88,170,32
2522,2522,Jake Shields,Don Turnage,3/15/2014,"Dallas, Texas, USA",-1,FALSE,Welterweight,3,0,2,0,27.42857143,18.28571429,17.28571429,10.42857143,125.2857143,34.85714286,4.714285714,4,100.4285714,18.85714286,0,19.42857143,12.14285714,3.285714286,0.142857143,147.2857143,49.28571429,0.377142857,0,10.57142857,1.428571429,0.121428571,196,92.28571429,2,3,19.57142857,14.14285714,15.57142857,12.57142857,70.28571429,22.57142857,4.285714286,3,66.71428571,20.28571429,0.142857143,3.857142857,3.714285714,0.285714286,0,90.14285714,38.14285714,0.464285714,0.428571429,2.142857143,1.142857143,0.368571429,122.4285714,68.14285714,23,950.4285714,1,0,3,1,0,0,0,4,Orthodox,182.88,182.88,170,35
2523,2523,Ovince Saint Preux,Dan Miragliotta,3/15/2014,"Dallas, Texas, USA",1,FALSE,Light Heavyweight,3,0,2,0,3.5,2.5,1.5,1,42.5,22.5,3.5,3,38,19.5,0,6,4.5,0,0,47.5,26.5,0.545,0,1,0,0,53.5,32.5,2,0,8,5.5,8,6,24.5,13,0,0,10,3.5,0,14.5,10,0,0,32.5,19,0.61,0,3.5,0,0,40,26.5,4,380,0,1,0,0,1,0,0,2,Southpaw,190.5,203.2,205,30
2524,2524,Kelvin Gastelum,Jacob Montalvo,3/15/2014,"Dallas, Texas, USA",1,FALSE,Welterweight,3,0,2,0,8.5,8.5,8.5,6.5,34.5,14,5.5,2,33.5,8.5,0.5,6.5,5.5,3,0,48.5,22.5,0.505,0.5,4,2,0.5,82.5,47.5,2,0,10,7.5,4.5,4.5,40,17,4.5,4,34,14,0,5,4,0.5,1.5,49,25.5,0.45,0,1.5,1,0.33,72,45,4,523,1,0,1,0,0,1,0,2,Southpaw,175.26,180.34,185,22
2525,2525,Raquel Pennington,Don Turnage,3/15/2014,"Dallas, Texas, USA",-1,FALSE,Women's Bantamweight,3,0,1,0,19,15,13,11,96,50,24,19,105,57,0,9,8,2,0,133,80,0.6,1,1,1,1,140,86,1,0,28,12,10,7,184,35,0,0,155,22,0,11,8,0,0,194,42,0.21,0,7,0,0,218,63,3,900,0,0,0,1,0,0,0,1,Orthodox,170.18,170.18,135,25
2526,2526,Dennis Bermudez,Kerry Hatley,3/15/2014,"Dallas, Texas, USA",1,FALSE,Featherweight,3,0,5,0,9.666666667,6.166666667,15.5,9.833333333,73.16666667,23,32.66666667,20.33333333,103.1666667,39.66666667,0.333333333,8.5,7.333333333,3.5,0.333333333,121.3333333,53.16666667,0.431666667,1.5,6.666666667,3.333333333,0.57,154.5,82.33333333,5,1,11.33333333,7.666666667,15.66666667,9.666666667,70.66666667,25.5,6.5,3.5,77,27.5,0.5,4.5,3.5,1,0,92.83333333,38.66666667,0.386666667,0.666666667,3.166666667,0.333333333,0.18,105.5,50.33333333,14,695.6666667,1,0,2,2,0,1,0,5,Orthodox,167.64,167.64,155,27
2527,2527,Sean Spencer,Don Turnage,3/15/2014,"Dallas, Texas, USA",-1,FALSE,Welterweight,3,0,2,0,17,11.33333333,17.33333333,11,194,60.66666667,0.333333333,0.333333333,190,56.66666667,0,4.666666667,4,0,0,211.6666667,72,0.29,0,0.333333333,0,0,214,74.33333333,2,1,18.66666667,10.33333333,13.33333333,7.333333333,139.6666667,44.66666667,16.33333333,12.66666667,133.6666667,37.66666667,0,17,16.66666667,1.333333333,0,169.3333333,64.66666667,0.41,1.333333333,8,1.666666667,0.266666667,193,86.33333333,9,844.3333333,0,0,1,1,0,0,0,2,,177.8,190.5,170,26
2528,2528,Renee Forte,Dan Miragliotta,3/15/2014,"Dallas, Texas, USA",-1,FALSE,Lightweight,3,1,0,0,8.333333333,4.666666667,8.333333333,5.666666667,49,13,16.66666667,8,60.66666667,17.66666667,0.333333333,5,4.333333333,1.333333333,0,74,26.66666667,0.326666667,0,1,0.666666667,0.22,89.66666667,41,1,2,7.333333333,4,3,1.333333333,40,11.66666667,5.666666667,3.333333333,37,9.666666667,0.333333333,4.333333333,2.666666667,0.666666667,0,48.66666667,16.33333333,0.353333333,0.333333333,3.666666667,1.333333333,0.12,53.33333333,20.33333333,7,603.6666667,0,0,0,1,0,0,0,1,Orthodox,170.18,180.34,155,26
2529,2529,Will Campuzano,Jacob Montalvo,3/15/2014,"Dallas, Texas, USA",-1,FALSE,Flyweight,3,3,0,0,16.66666667,13.66666667,3.666666667,2.666666667,90.33333333,33.66666667,6.333333333,3.333333333,81.66666667,24,0,2,2,0.666666667,0.666666667,100.3333333,39.66666667,0.38,0,3.666666667,1.666666667,0.333333333,125.3333333,61,0,3,11.33333333,10,3,2.333333333,108.6666667,52,1,1,91,36,0,10.33333333,9.333333333,2.666666667,0.333333333,112.6666667,55.33333333,0.48,1.333333333,5.666666667,3,0.423333333,133,73,9,891,0,0,0,0,0,0,0,0,Orthodox,175.26,177.8,125,27
